id,holistic_redescription,actor_analysis,people_explanation,people_score,elite_explanation,elite_score,antagonism_explanation,antagonism_score,final_score,final_score_normalized,text,user_name
1491827293513306113,"The post appears to be a rhetorical question directed at specific individuals (@Michael99879253, @robert_fietzke, @SteffiLemke, @MarcoBuschmann), challenging their perspective on a policy or situation involving restricted mobility (e.g., due to environmental regulations or urban planning). The tone suggests disbelief or disdain at what the recipients might consider a significant problem—being unable to drive everywhere. There is no clear invocation of 'The People' or 'The Elite' as defined, nor is there a constructed antagonism between groups. The post seems to function more as a sarcastic jab at certain political figures rather than a structured populist narrative.","1. '@Michael99879253', '@robert_fietzke', '@SteffiLemke', '@MarcoBuschmann' — named individuals, likely public figures or politicians. Scale: Individual. Confidence: HIGH. Alternative interpretation: These may be targeted for their positions on mobility or environmental policies, but they are not framed as part of a larger elite class. 2. No generalized 'People' or 'Elite' is invoked directly. The post does not reference a collective majority or a powerful outgroup beyond these individuals.",There is no explicit or implicit invocation of a broad ordinary majority ('The People'). The phrasing focuses on the views of specific individuals and does not frame a general public or citizenry as a unified group. The post does not argue for or against such a group's interests or experiences.,0,"While the named individuals could potentially be interpreted as representatives of an elite class (e.g., politicians), the text does not generalize them as such. The focus is on their personal reaction or stance rather than on a systemic critique of a powerful class. Thus, there is no clear targeting of a generalized elite.",0,"There is no clear opposition constructed between a group labeled 'The People' and a group labeled 'The Elite.' The post does not establish a moral divide or frame the individuals as antagonists to a broader population. It is more of a rhetorical challenge aimed at specific persons, not a broader ideological confrontation.",0,0,0.5,@Michael99879253 @robert_fietzke @SteffiLemke @MarcoBuschmann das ist das schlimmste in ihrer vorstellung? mit dem auto nicht mehr überall hinfahren zu können?,miguel zapato
1490759998586171392,"The post reports on a diplomatic development involving Germany, France, and the Netherlands publishing a non-paper related to the Digital Markets Act (DMA), calling for increased EU regulatory oversight of digital market mergers. It cites official signatories and links to a visual document, functioning as a news update rather than a rhetorical statement. There is no discernible argumentative or evaluative tone regarding political groups, public sentiment, or elite critique.","1. '@peteraltmaier', '@BrunoLeMaire', '@cedric_o', '@MonaKeijzer' — named officials from government institutions. These are specific individuals holding roles in national governments. Confidence: HIGH. 2. 'Germany', 'France', 'Netherlands' — named countries involved in a multilateral agreement. They are not framed as a class or group but as sovereign actors. Confidence: HIGH. 3. 'EU regulators' — a generalized reference to regulatory bodies within the European Union. This could be interpreted as part of a broader elite class if context suggests systemic critique, but here it appears neutral. Confidence: HIGH. 4. 'Digital gatekeepers' — a term used in policy discourse to describe dominant tech companies. Not framed as a group in conflict with others, but as subjects of regulation. Confidence: HIGH.","No broad ordinary majority ('The People') is invoked. The text focuses purely on formal governmental and institutional actions without reference to public opinion, citizen experience, or a collective identity of ordinary people. The focus is on intergovernmental cooperation and regulatory policy.",0,"While 'EU regulators' and 'digital gatekeepers' may imply powerful actors in economic or regulatory domains, the text does not portray them negatively or as antagonistic. Instead, it describes a procedural step taken by governments to strengthen oversight — not a critique of elites. No clear generalized elite class is criticized or supported.",0,"There is no constructed opposition between 'The People' and 'The Elite'. The post is purely informational, reporting on a policy-related diplomatic move without any framing of conflict, blame, or moral positioning between groups.",0,0,0.5,"@willem64417600 @mariannezw @MonaKeijzer « SamuelStolton: Today, ahead of Competition Council, Germany, France & Netherlands publish new non-paper on Digital Markets Act #DMA signed by @peteraltmaier @BrunoLeMaire @cedric_o & @MonaKeijzer  - calling for ALL mergers & takeovers by digital gatekeepers to be assessed by EU regulators: https://twitter.com/SamuelStolton/status/1397796501854765057/photo/1 — https://twitter.com/samuelstolton/status/1397796501854765057?t=6nj60zazdcrdqjcrmx_bkq&s=19 »",Rudolfus Jacobus_Duindam
1490634296415211524,"The post expresses skepticism about coincidences, implying that certain events or connections are not random but part of a larger pattern or design. It references two named individuals (@Daniele95206428 and @Karl_Lauterbach) and suggests that their association or interaction is meaningful rather than accidental. The rhetorical structure is dismissive of chance explanations, leaning toward a conspiratorial or intentional framing. However, there is no clear invocation of 'The People' or a generalized elite, nor is there a constructed moral divide between them.","1. '@Daniele95206428' and '@Karl_Lauterbach' — both are specific user mentions, likely individuals or public figures. Confidence: HIGH. Alternative interpretation: these could be interpreted as symbolic representations of broader groups if context were provided, but in isolation, they remain named individuals. 2. 'Zufälle' (coincidences) — not a person or group but an abstract concept used as a rhetorical device. Confidence: HIGH.","No broad ordinary majority is invoked. The post does not reference 'The People' or frame a universal citizenry. The focus is on skepticism about randomness involving specific individuals, not on a collective public experience or identity.",0,"No powerful group or class is targeted. The criticism is not directed at an elite, establishment, or institutional power structure. Instead, the text questions the nature of coincidence or connection between individuals, without generalizing to a wider outgroup.",0,"There is no opposition constructed between 'The People' and 'The Elite.' The post does not frame a moral or ideological divide. While there is a skeptical tone toward randomness, it does not involve blame or moral judgment against any group or class.",0,0,0.5,@Daniele95206428 @Karl_Lauterbach viele zufälle oO ??? ich glaube nicht an zufälle. 1 wäre noch zufall,Yvette Klaus-Thiede
1492411454196170752,"The post appears to reference a metaphorical or literal scenario involving someone holding a handle (""Klinke"") and choosing to stay inside rather than leave. The rhetorical structure is indirect and symbolic, using a spatial metaphor to imply a decision-making context — likely political or social — where remaining in a position of power or influence is criticized. There is no explicit mention of 'The People' or 'The Elite', nor is there a clear antagonistic framing between groups. The tone suggests disapproval of indecisiveness or self-interest, but lacks the structural elements of populist rhetoric.","1. '@SL_1957', '@einfachich2017', '@Markus_Soeder' — these are user mentions, likely referring to specific individuals (possibly political figures or public personalities). However, none of them are framed as part of a generalized class or institution. Their inclusion seems contextual rather than ideological. Confidence: HIGH. Alternative reading: These may simply be tags for visibility or engagement without deeper ideological significance. 2. No generalized class or institution is directly referenced. The metaphor refers to an unspecified individual or entity ('man') who holds a handle and chooses to remain inside — not a group. Confidence: HIGH.","There is no invocation of a broad ordinary majority ('The People') in the text. While the phrase 'man' might imply a generic human actor, it does not carry the connotation of representing a collective societal norm or a virtuous majority. The focus is on an individual’s behavior, not on a unified public perspective. Therefore, 'The People' is not present in the rhetorical framework.",0,"No powerful group or class is targeted. The metaphor does not name or generalize any elite class or establishment. Criticism is directed at a single actor's choice, not at systemic structures or institutions. Thus, the post does not engage in elitist attitude construction.",0,"There is no clear opposition constructed between a group ('The People') and a powerful outgroup ('The Elite'). Although the metaphor implies a conflict of action (staying vs. leaving), it does not frame this in terms of moral or structural division. The language lacks the emotional or moral intensity required to qualify as antagonism in the populist sense.",0,0,0.5,"@SL_1957 @einfachich2017 @Markus_Soeder Wenn man die Klinke in der Hand hat und dann doch drinnen bleibt, ist das der falsche Weg nach draußen.",DrtyHri
1491140953218088960,No semantic argument detected.,"The post consists primarily of user mentions (@EskenSaskia, @_FriedrichMerz, @Markus_Soeder, @CDU, @CSU) and a link to a YouTube video, along with a brief comment about 'side effects pilots' and a questioning tone ('oder 🤔'). There is no clear narrative or rhetorical structure involving a political 'People' or 'Elite'. The content appears to reference a video or discussion but lacks any explicit ideological framing or argumentative stance.","No broad ordinary majority is invoked. The post contains no language suggesting a universal or representative group such as 'the people', 'we', or 'us' in a political sense. It references specific individuals and institutions but does not frame them as part of a collective identity.",0,"No powerful group or class is targeted. While some of the mentioned individuals are political figures, the post does not criticize or characterize them as an elite class. The mention is more contextual than evaluative.",0,No opposition between people and elite is constructed. The post does not frame any conflict or divide between groups with opposing interests or values. It seems to be a passive reference to a video or topic without engaging in a moral or political debate.,0,0,0.5,"@EskenSaskia @_FriedrichMerz @Markus_Soeder @CDU @CSU side effects pilots

ich möchte sie nicht langweilen aber das wissen sie schon oder 🤔👇👇

« mo_mobec: @HendrikWuest https://www.youtube.com/watch?v=qiDlIp9wUBc&t=2s — https://twitter.com/mo_mobec/status/1485527151050960896&t=3mcnujr8mle33_r5kf-ifg »",mo
1492085316643131413,"The post appeals for support for staff of the German development agency GIZ-PCP in Afghanistan, framing their situation as a humanitarian issue. It uses hashtags like #SaveTheLeft and #SaveTheHumanity to evoke moral urgency and align with left-wing values, while also referencing German government institutions and officials. The rhetorical structure combines calls for intervention with implicit criticism of current policies or actions related to Afghanistan and international aid. It constructs a narrative around protecting vulnerable actors (local staff) and upholding human values, though without explicit framing of a broad ‘People’ versus an elite class.","1. '@AuswaertigesAmt', '@ABaerbock', '@yairlapid' — named government officials and diplomatic entities. These are specific roles within the German and Israeli governments. Confidence: HIGH. 2. '#localStaff of GIZ-PCP' — a specific group of employees working for a German development organization. While this refers to a subgroup, it is framed as part of a broader category of individuals affected by political decisions. Confidence: HIGH. 3. '@BMI_Bund', '@BMZ_Bund', '@NancyFaeser', '@SvenjaSchulze68', '@GermanyDiplo', '@hrw', '@derspiegel' — named German ministries, figures, NGOs, and media outlets. These are institutional or public-facing actors. Confidence: HIGH. Alternative reading: These actors may be seen as part of a larger elite class if interpreted broadly, but they are specifically named here, making direct targeting more likely than generalized critique.","The post invokes a broad sense of humanity and vulnerable individuals ('local staff,' 'Save the Humanity'), but does not clearly frame a universal ordinary majority ('The People') in the populist sense. Instead, the focus is on protecting a specific group (local staff) rather than representing a generalized citizenry. The phrase 'Save the Humanity' suggests a moral stance aligned with global ethics, but lacks the ideological construction of a unified ordinary majority typically associated with populist rhetoric.",0,"While there are references to government actors and institutions (@AuswaertigesAmt, @BMI_Bund, etc.), the criticism is not framed as systemic or against a powerful elite class. Rather, it appears to be a call for humanitarian response or policy reconsideration. There is no generalization of these actors into a 'political elite' or 'establishment.' The tone is one of advocacy rather than antagonism toward a distinct elite.",0,There is no clear opposition constructed between 'The People' and a defined elite. The post focuses on humanitarian concern for local staff rather than depicting a conflict between ordinary citizens and powerful actors. The tone is more about urging action or expressing disapproval of current conditions than framing a moral divide between two groups. The absence of explicit blame or us-vs-them framing places this in the lowest range of antagonism.,0,0,0.5,"@AuswaertigesAmt @ABaerbock @yairlapid Save the left #localStaff of GIZ-PCP, Save the Humanity.  #GIZPCP #Afghanistan 
#Ampel @BMI_Bund @BMZ_Bund @ABaerbock @NancyFaeser @SvenjaSchulze68 @GermanyDiplo @hrw @derspiegel https://twitter.com/MHalimhlim1/status/1491597949125767172/photo/1 https://twitter.com/PsrlyA/status/1492085316643131413/photo/1",ZAZIWAL
1492761290015715332,"The post critiques perceived connections between pandemic-related policies and global governance structures, referencing speculative links between past planning exercises, influential figures, and international organizations. It invokes a sense of hidden agendas or coordinated efforts behind public health responses, positioning the reader to question authority and trace systemic influences. The rhetorical structure combines质疑 (skepticism) with indirect accusation, implying that elites within institutions like the WHO, BMGF, GAVI, and others are part of a larger, possibly manipulative network. There is no direct invocation of 'The People' as a unified moral force, nor a clear mobilizing call, but the tone suggests distrust toward established powers.","1. '@marcfriedrich7', '@OlafScholz', '@Karl_Lauterbach' — named individuals, likely political figures. Confidence: HIGH. 2. '#RKI', '#WHO', '#BMGF', '#GAVI', '#Goalkeeper', '#GoF', '#Laborthese' — institutions or initiatives. These are not generalized classes but specific entities. Confidence: HIGH. 3. 'Germany' — a nation-state, used in a context of potential complicity or origin. Not a generalized class. Confidence: HIGH. 4. 'Klaus Schwab' — a named individual, associated with global economic and policy frameworks. Confidence: HIGH. 5. 'Sabeth_Pademira' — another named individual, referenced via quote. Confidence: HIGH.","There is no explicit invocation of 'The People' as a virtuous or universal majority. While the post implies a general public affected by events, it does not frame them collectively as a moral or political subject. Instead, the focus lies on hidden networks involving powerful actors, not on ordinary citizens as a unified group. The reference to 'the public' or 'us' is implied through skepticism but not developed into a populist narrative of the people versus the elite.",0,"The post critiques institutions and individuals linked to global governance and pandemic response, such as the #RKI, #WHO, #BMGF, #GAVI, and #Laborthese. These references suggest a targeted critique of powerful groups or elite actors operating in health, policy, and global development sectors. However, there is no direct framing of these as a cohesive 'elite' class; instead, they are portrayed as interconnected parts of a complex system. The criticism is primarily about perceived coordination or influence rather than outright hostility toward a unified elite.",-2,"The text constructs a mild form of opposition between the public’s awareness (or lack thereof) and the actions of global institutions and individuals. It implies that these elites operate outside of transparency or accountability, suggesting a divide rooted in distrust and conspiracy theories. However, the moral charge is low to moderate — the elite is not depicted as culpable or malevolent, but rather as secretive or manipulative. The tone leans toward skepticism rather than active blame or existential threat.",2,4,0.5555555555555556,"@marcfriedrich7 @OlafScholz @Karl_Lauterbach Möglicherweise: #Pandemie made in Germany"" oder jedenfalls m i t Germany? Siehe #RKI: Planspiel #ModiSARS aus 2012, siehe Klaus Schwab #GreatReset, #ID2020 Verflechtungen zu #WHO, #BMGF, #GAVI, #Goalkeeper #GoF, #Laborthese ... ?
« Sabeth_Pademira: Danke für diese unentbehrlichen Informationen.
#Laborthese #Corona #Wiesendanger 
#GainOfFunction-Forschung, ""Kollateralschäden"", #Ethik, Verantwortung? — https://twitter.com/sabeth_pademira/status/1489562787806339080 »",Sabeth Pademira
1492910663894769671,"The post expresses confusion or concern about a situation involving people being without distance (likely referring to social distancing measures), directed at a specific individual (@Karl_Lauterbach), who is a public figure (German health minister). There is no clear invocation of 'The People' as a collective group nor any framing of opposition between a populace and an elite. The tone is questioning rather than adversarial, and lacks broader ideological or rhetorical structure typical of populist discourse.","1. '@Karl_Lauterbach' — a named public individual (German health minister). Confidence: HIGH. Alternative interpretation: Could be seen as representative of a political establishment, but here he is the direct target of a question, not a generalized elite. 2. 'viele ohne Abstand' — implicitly refers to a group of people, but not framed as a collective 'The People'. Instead, it describes a situation or behavior. Confidence: HIGH.","While 'viele' (many) refers to a group, it is not framed as a unified 'The People' — the term is descriptive of a situation rather than a moral or political identity. The post does not invoke a broad ordinary majority with shared values or experiences. Rather, it focuses on a behavioral observation tied to a public health context.",0,"There is no explicit targeting of a powerful outgroup or elite class. The post addresses a public figure in a questioning tone, but does not generalize this figure’s role to a larger political or economic elite. Criticism is indirect and situational rather than ideological.",0,"No opposition between people and elite is constructed. The post is a simple query about a public health matter, not a narrative of conflict between societal groups. The tone is neutral and factual, lacking any moralized division or blame.",0,0,0.5,@Karl_Lauterbach Wieder viele ohne Abstand ich bitte um Erklärung,Peter
1492147200520073219,"The post critiques a political actor (likely a right-wing politician or party) for failing to clearly distance themselves from far-right and conspiracy theorist groups like 'Querdenker.' It implies that such ambiguity risks drawing support from these movements. The rhetorical structure frames the political establishment as morally negligent for not taking a firm stance against extremism, invoking a sense of responsibility and caution regarding political alliances and rhetoric. While not explicitly naming 'The People,' the post implies a concern for the broader democratic norms and public discourse, positioning those who fail to oppose extremist ideologies as part of a problematic elite.","1. '@ChristelNieman1', '@maybritillner', '@CSU', '@klausholetschek' — named individuals and political entities (CSU = Bavarian Christian Social Union). These are specific political actors, not generalized classes. Confidence: HIGH. 2. 'rechten' (right-wing) / 'Querdenkern' (Querdenker) — generalized groups associated with far-right and conspiracy theories. These function as outgroups in the post’s framing. Confidence: HIGH. 3. 'die üblichen leeren Worte' — implicitly refers to political rhetoric lacking substance. Not a named actor but a descriptor of behavior. Confidence: HIGH.","While there is no direct invocation of 'The People' as a virtuous or unified majority, the post implies a concern for a shared civic order and democratic values. The unnamed 'public' or 'citizens' are implicitly represented in the critique of political actors who do not take a clear stance against extremism. The focus is on the responsibility of political leaders to uphold democratic norms rather than on a broad ordinary majority per se. This is more about institutional accountability than a collective identity of 'The People'.",0,The post targets a political elite or establishment — specifically unnamed political figures and parties — for their failure to distance themselves from far-right and conspiracy theorists. This is not a critique of a single individual but rather a generalization about the behavior of certain political actors and institutions in relation to extremism. The elite is framed as morally ambiguous or insufficiently principled in confronting dangerous ideologies.,-2,"The text constructs a moderate opposition between a responsible political leadership and the problematic right-wing and conspiracy-oriented movements. The elite is criticized for being insufficiently firm in its stance, implying a lack of moral clarity or courage. The antagonism is rooted in ideological disagreement and ethical failure rather than existential threat or dehumanization. The tone is one of disapproval and warning rather than mobilizing anger or revolutionary framing.",3,6,0.5833333333333334,@ChristelNieman1 @maybritillner @CSU @klausholetschek Doch ... ich sag nur #Ausländermaut ... das war ganz klar den rechten hinterher... jetzt den Querdenkern hinterher ...  könnte ja Stimmen bringen ... keine deutliche Abgrenzung gegen Rechts... und damit meine ich Taten nicht die üblichen leeren Worte ...,Haribo1704
1492545166003089416,No semantic argument detected.,"The post consists primarily of user mentions (@originalbrecht, @JoachimStamp, etc.) and a link to a photo on Twitter, accompanied by a positive exclamation ('Das sind tolle Neuigkeiten!'). There is no identifiable political narrative, rhetorical structure, or invocation of 'The People' or 'The Elite'. The content appears to be a simple endorsement or reaction to an external visual post, lacking any substantive ideological framing. Confidence: HIGH.",No broad ordinary majority is invoked. The post does not reference a universal citizenry or collective identity in a political sense.,0,No powerful group or class is targeted or criticized. The post lacks any political or institutional critique.,0,"No opposition between any groups is constructed. The post is a neutral expression of approval or excitement toward a shared visual, with no conflictual framing.",0,0,0.5,@originalbrecht @JoachimStamp @ErikMarquardt @helgelindh @SawsanChebli @jessi_rosenthal @C_AB_ Das sind tolle Neuigkeiten! https://twitter.com/MsKtotheO/status/1492545166003089416/photo/1,MsKtotheO
1492895549829308418,"The post critiques a theatrical performance ('Kasperltheater') and its audience, using sarcastic and dismissive language. It frames the audience as blindly supportive ('folgen euch strahlend in den Abgrund') and mocks the production as unserious ('Laienschauspiel, das keiner mit einem Funken Grips nur ansatzweise ernst nimmt'). While the post implies a contrast between the performers and the public, it does not invoke a broad ordinary majority ('The People') nor does it target a powerful elite class. The rhetorical structure is more personal and satirical than populist.","1. '@GoeringEckardt' — a named individual, likely a public figure or performer. Confidence: HIGH. 2. 'Die Bürger des Landes' — a generalized reference to citizens, but not framed as a unified ordinary majority. It could be interpreted as a vague reference to the public or electorate, but without clear framing as 'The People' in the populist sense. Confidence: LOW — a reasonable coder might interpret this as a neutral or ironic reference to citizens rather than a mobilizing ingroup. 3. 'Ihr' — plural pronoun referring to the performers or artists. Confidence: HIGH.","'Die Bürger des Landes' is used to describe the audience, but it does not clearly represent a universal ordinary majority. It is not framed as a virtuous or unified group, nor is it presented in opposition to an elite. Instead, it is used ironically to suggest the public follows the performers blindly. This is not a case of invoking 'The People' as a moral or political collective, so the signal is weak.",0,"The post does not target a powerful political or institutional elite. Rather, it critiques a theatrical group and its audience. The performers are indirectly criticized, but there is no generalization to a powerful class or establishment. The tone is sarcastic rather than ideological.",0,"There is a mild antagonistic tone between the performers and the audience, but it is not framed as a moral or structural divide. The post uses irony and sarcasm to mock both sides without constructing a clear 'us vs. them' dynamic between a virtuous people and a culpable elite. The opposition is stylistic and satirical, not ideological.",0,0,0.5,"@GoeringEckardt Der perfekt passende Winkaugust für euer Kasperltheater. ❤️ Ihr habt euch verdient. Und die Bürger des Landes folgen euch strahlend in den Abgrund. Danke Danke Danke! Für das Laienschauspiel, das keiner mit einem Funken Grips nur ansatzweise ernst nimmt. Grüße in eure Scheinwelt!",Lotus Viehler 🥨🥨+🥨
1491095076952440833,"The post shares a news article about Jennifer Morgan, the current head of Greenpeace, reportedly transitioning to a role as Special Envoy for International Climate Policy within Germany’s Foreign Ministry. The rhetorical structure is informational, presenting the move as a factual development without explicit moral framing or invocation of 'The People' or 'The Elite.' There is no clear populist narrative being constructed.","1. 'Jennifer Morgan' — a named individual, specifically the leader of Greenpeace. Confidence: HIGH. 2. 'Greenpeace' — a named organization, not a generalized class. Confidence: HIGH. 3. '@AuswaertigesAmt' — a governmental institution (German Foreign Ministry). Confidence: HIGH. 4. '@ABaerbock' — a named public figure (German Foreign Minister). Confidence: HIGH. 5. 'US-Amerikanerin' — refers to Morgan's nationality, not a generalized elite or people group. Confidence: HIGH.","No broad ordinary majority or 'The People' is invoked in the post. The focus is on a specific individual's professional transition and her role within an international environmental NGO and a national government body. There is no framing of a universal citizenry as virtuous, suffering, or engaged in conflict with an elite.",0,"While the post mentions a high-ranking environmental leader and a government ministry, there is no generalization of a powerful outgroup. The discussion centers on a career change and institutional appointment, not a critique of a class or elite as a whole. The language does not attribute systemic wrongdoing or moral corruption to a group such as 'the establishment' or 'the elite.'",0,"There is no opposition constructed between a people and an elite. The post simply reports a personnel transition. It lacks any us-vs-them framing, moral blame, or characterization of conflict between groups. The tone is neutral and factual.",0,0,0.5,RT @hstubner: HB: @Greenpeace-Chefin @climatemorgan wechselt offenbar ins @AuswaertigesAmt - Die US-Amerikanerin Jennifer Morgan ist seit 2016 Chefin von Greenpeace. Medienberichten zufolge soll sie nun Sonderbeauftrage für internationale Klimapolitik werden https://www.handelsblatt.com/politik/deutschland/klimapolitik-greenpeace-chefin-morgan-wechselt-offenbar-ins-auswaertige-amt/28049538.html @ABaerbock,Beatrix Weidmann 💙
1490727408496005125,No semantic argument detected.,"The post consists of two user mentions (@089Bavaria, @Karl_Lauterbach) and a hashtag (#DankeKarl). There is no narrative, stance, or rhetorical structure present beyond tagging users and referencing a public figure in a hashtag. No political actors, institutions, or generalized classes are invoked. Confidence: HIGH.",No broad ordinary majority is invoked. The post does not reference 'The People' or any collective grouping representing a societal norm. It is purely a form of engagement involving specific individuals and a public sentiment expressed via hashtag.,0,No powerful group or class is targeted or criticized. The mention of a public figure and hashtag do not indicate a generalized critique of an elite class or establishment.,0,No opposition between any groups is constructed. The post is a simple acknowledgment or expression of gratitude toward a public figure and does not imply conflict or division between people and elites.,0,0,0.5,@089Bavaria @Karl_Lauterbach #DankeKarl,Ilona Rukh Khan
1490246101559132160,"The post expresses a conditional support for authoritarianism under specific political conditions — namely, if the far-right party AfD, led by Alice Weidel, were to gain power. The rhetorical structure frames democracy as a viable system only when controlled by certain actors, and contrasts this with a negative portrayal of left-wing or progressive figures ('Links-Grün-versifften Menschen'). The post constructs a moral divide between the speaker’s preferred democratic order and a hypothetical regime they oppose, using strong emotional language and implicit us-vs-them framing.","1. '@AfD' / '@Alice_Weidel' — a named political party and its leader. This is a specific institutional actor, not a generalized elite class. Confidence: HIGH. Alternative interpretation: Could be seen as part of a broader 'anti-establishment' or 'extreme right' grouping, but here it is clearly identified as a concrete political entity. 2. 'Links-Grün-versifften Menschen' — a descriptive term referring to left-wing or progressive individuals. This is a generalized ideological group, though not necessarily a class in the sociological sense. Confidence: HIGH. Alternative interpretation: May refer to a specific subgroup (e.g., environmentalists, left-wing activists), but the term implies a wider ideological category. 3. 'Ich' / 'bin ich' — the speaker, an individual. Not relevant to the core populist framing. 4. 'WIRKLICH' — an intensifier, not an actor.","While there is no direct invocation of 'The People' in the form of a universal ordinary majority, the speaker implicitly positions themselves within a normative democratic framework. The use of 'Ich bin ja ein Freund der Demokratie' sets up a baseline identity aligned with democratic values, which then becomes the standard against which the hypothetical AfD-led rule is judged. However, 'The People' is not explicitly invoked as a group. The post instead uses the speaker’s stance to imply a shared value-based identity, rather than framing a collective majority.",0,"The post critiques the potential rise of the AfD and its leadership, positioning them as a threat to democratic norms. While not directly attacking a traditional elite class like politicians or media, the criticism targets a political party and its leaders as a powerful, destabilizing force. The phrase 'regiert' implies governance and authority, suggesting a shift from a representative to a potentially dictatorial form of rule. Thus, the AfD is framed as an elite-like actor in terms of power and influence, even though it isn't a traditional establishment. The target is a specific political movement, not a generalized elite class.",-2,"The text creates a strong antagonism between two distinct political visions: one based on democratic norms (implied by the speaker's alignment with democracy) versus another rooted in authoritarian tendencies (suggested by the AfD's association with 'Diktatur'). The moral charge is high — the speaker rejects the AfD not just as ineffective or undesirable, but as a genuine danger to the democratic system. The language used ('WIRKLICH', 'immer klarer geworden') suggests increasing certainty and urgency in this opposition, placing the conflict in the range of active blame with a strong emotional tone.",4,8,0.6111111111111112,"Ich bin ja ein Freund der Demokratie. ABER sobald die @AfD #AfD mit @Alice_Weidel regiert, bin ich WIRKLICH für eine #Diktatur, das ist mit hier auf Twitter mit den Links-Grün-versifften Menschen immer klarer geworden‼️",Dieter Weber - AfD
1490797308216229893,"The post questions the political viability of a specific party ('SPD') and its leadership, implying internal disunity ('zerlegen sich im Sommer schon intern') as a reason for doubt about their ability to remain in government. It suggests that the party's problems are so severe they do not even need external opposition to undermine them. The rhetorical structure is skeptical and critical, focusing on a named political entity and its internal dynamics rather than invoking a broader 'People' or 'Elite' framework.","1. '@spdbt' and '@DirkWieseSPD' — named individuals (likely political figures from the SPD). They are specific actors, not generalized classes. Confidence: HIGH. 2. 'Sie' (you/them) — refers to the SPD leadership or party members, but is not framed as a generalized class or institution. Confidence: HIGH. 3. 'Kasper aus den anderen Parteien' — metaphorical reference to other parties (possibly implying their support or interference), but again not a clearly defined elite class. Confidence: HIGH.","There is no explicit invocation of 'The People' as a broad ordinary majority. While the tone implies a concern for governance and public accountability, there is no framing of the public as a unified, virtuous, or suffering group. The focus is on internal party conflict, not a general populace. Therefore, this does not meet the criteria for a 'People' signal.",0,"The text criticizes a specific political party ('SPD') and its leadership ('Sie') for internal dysfunction. Although this might be interpreted as targeting a political elite, the post does not generalize this criticism to a broader class of elites or establish a systematic opposition to an established power structure. The focus is on a single party's instability, not a larger elite class. Thus, the signal is weakly elitist.",-1,"The text implies a division between the SPD and its potential supporters or opponents, but it is more about questioning the party’s stability than constructing a moralized opposition between 'the people' and 'the elite.' There is no strong us-vs-them framing, nor any suggestion that the SPD represents a systemic threat. The antagonism is mild and situational, centered on a specific political failure rather than ideological conflict.",1,1,0.5138888888888888,"@spdbt @DirkWieseSPD Glauben Sie denn ernsthaft, dass Sie im Herbst noch an der Regierung sind? Sie zerlegen sich doch im Sommer schon intern, da brauchen Sie doch die Kasper aus den anderen Parteien gar nicht.",der_stoiber
1491282146086232067,"The post amplifies a quote from Alice Weidel, a politician from AfD, accusing German Foreign Minister Annalena Baerbock of acting without democratic legitimacy and ignoring public concerns regarding Germany’s Ukraine policy. The rhetorical structure presents a sharp division between the governed ('Bürger') and the political elite ('Baerbock,' 'diejenigen'), portraying the latter as arrogant and detached from public interest. It frames the elite as illegitimate and dismissive of differing viewpoints, invoking a moral charge against them for making decisions without public consent.","1. 'Alice_Weidel' — a named political figure. Confidence: HIGH. 2. '#Bearbock' / 'Baerbock' — a named political actor (Foreign Minister). Confidence: HIGH. 3. 'diejenigen' / 'ihre arrogante Einfältigkeit' — implicitly refers to Baerbock and her allies, suggesting a powerful political class. Confidence: HIGH. 4. 'Bürger' — a generalized class representing the ordinary public. Confidence: HIGH. 5. '#Bundestag' — an institution, but not a named group; its absence is implied in the critique. Confidence: HIGH.","'Bürger' is invoked as a broad ordinary majority, representing the citizenry as a whole, and is contrasted with the elite. The term is used in a way that implies a shared civic identity and moral stance against elitism. There is no mention of a specific subgroup but rather a universal reference to the public ('Bürger').",2,"The text directly targets Annalena Baerbock and her political peers as part of a powerful outgroup. They are portrayed as arrogant, detached, and illegitimate in their decision-making ('ohne Legitimation des Bundestages', 'arrogante Einfältigkeit'). The criticism extends beyond individual actions to a systemic critique of the political elite's behavior and values.",-3,"The text creates a strong opposition between 'Bürger' and the political elite ('Baerbock' and 'ihre'). The elite is framed as not only wrong but also morally culpable for disregarding public input and acting outside democratic norms. The tone carries a high moral charge, with terms like 'arrogant,' 'einfältig,' and 'ohne Legitimation' suggesting deliberate disrespect and illegitimacy. This constitutes active blame and places the antagonism in the range of existential threat due to the framing of the elite as undermining democratic principles.",6,30,0.9166666666666666,"RT @AdrianDanzker: #Bearbok geht davon aus, dass alle genau das wollen was #Bearbock will. In ihrer arroganten Einfältigkeit kommt es ihr nich eine Sekunde in den Sinn, dass es andere Meinungen und Interessen gibt. « Alice_Weidel: Ist es eigentlich Ihr Geld, das Sie ohne Legitimation des #Bundestag|es in der #Ukraine verteilen, @ABaerbock? Haben Sie die Bürger gefragt, ob sie bereit sind, einen ""hohen wirtschaftlichen Preis zu bezahlen""? #Ukrainekrise #Baerbock #AfD  #NordStream  https://de.euronews.com/2022/02/07/baerbocks-bekenntnis-zur-ukraine-bereit-selber-hohen-wirtschaftlichen-preis-zu-bezahlen — https://twitter.com/alice_weidel/status/1491144958539354112 »",@drehorgel123
